c1,c2
15.639236,5.8706317
11.918977,-6.4873953
2.634813,10.091042
-0.25016963,8.959325
-0.42690465,9.900703
12.283152,-1.8480198
0.78367025,1.16515
11.747137,-1.9064807
11.83848,10.8710165
12.70381,-2.3239024
7.1361914,12.740866
6.096386,12.547855
1.316893,1.2006963
-0.32000485,0.30439627
10.374798,12.312287
13.127538,-4.0951486
14.927687,6.4828625
-0.71512043,9.437603
1.9970218,-5.4258437
15.001656,-0.87242997
1.2832755,-1.3640698
9.629067,13.837747
12.552928,13.1271715
11.549413,12.391044
0.2208174,6.001735
12.791924,0.19291121
6.26857,13.643441
14.105497,-2.345484
14.748093,10.750215
12.686693,-3.537979
-0.85326475,2.235311
13.31423,7.936984
14.644111,-0.08217177
5.0065837,10.960434
14.14041,3.5326183
0.20231396,4.2117934
13.1567135,7.560609
10.986631,1.6258053
5.0359325,14.626272
11.861926,12.957985
10.762671,7.538065
15.071406,7.158818
2.0157905,-8.035615
9.233049,-6.592102
15.015285,3.8117416
1.6587654,7.527287
1.8935741,-2.3403597
-0.010253601,5.457969
13.587836,9.419736
14.9438095,-2.3712707
-0.11042631,-1.6490104
15.641875,3.8983607
9.093386,15.278564
12.538264,9.565904
12.519959,3.2681715
10.192512,-6.972328
2.958085,12.575488
0.13755721,3.2985826
0.6668509,6.9576983
14.803163,10.65624
11.3926325,11.6339245
0.21482337,5.439298
11.919587,6.84173
10.284555,8.687407
8.607273,12.157532
2.0229025,-6.587677
5.8454328,13.714604
1.7706324,-3.3632302
5.135703,11.450297
8.865596,11.935898
1.71142,11.4213085
3.1235402,13.17969
8.988388,-6.7593975
7.468857,12.804861
13.8935,2.2666748
-0.7612485,5.8326197
12.448643,6.72023
13.736719,-0.8370778
2.3486264,8.440669
15.656406,2.1619081
7.21774,14.583008
10.785488,-6.0296774
13.97549,3.4140468
11.724867,-6.759064
10.772149,13.580932
0.90779376,11.631657
13.948202,2.604408
13.221848,8.248645
12.772382,5.225285
2.2319126,-4.467982
1.2615281,-0.42951784
12.649577,-1.6719682
0.67244184,4.8778033
9.804376,-4.7812576
15.753361,2.872081
2.7415345,13.418577
10.707384,-3.7798083
7.805207,14.117636
14.577,7.621034
14.367406,6.3191466
11.012698,13.21818
8.127151,14.992131
2.1508133,-4.4773035
5.1965256,11.238613
12.251989,2.8787706
1.657782,-5.6186485
0.8055725,-2.880827
10.440986,-5.827333
15.017483,2.8407784
12.802694,-1.440133
-0.43792784,4.3348207
12.073686,11.324762
14.827447,0.39367664
3.4379253,13.484303
9.900605,-5.896725
3.9875662,13.108455
14.335507,5.2090974
11.671147,0.32488656
9.020758,13.500311
1.0333533,-1.145248
13.231921,12.117154
15.076218,-2.099588
14.136198,4.0758376
-0.688621,0.7632234
15.460134,-0.3861138
15.40259,1.2220576
12.268728,-5.472457
0.49361563,-4.7486725
11.827324,8.970646
13.429151,0.4583722
6.6135597,10.364477
14.087792,-1.7703971
6.359728,14.125345
13.448198,0.4433026
10.339545,10.342484
4.0331426,11.510813
4.081197,12.729561
6.9000983,12.533369
3.439434,10.311056
1.0133424,-2.5665154
14.97896,3.117888
10.194138,13.55852
10.2962475,9.309238
10.806696,11.173596
12.544191,2.8380241
3.4493415,12.671717
12.9171505,2.4510798
0.45270512,5.9569473
12.50434,-6.405477
11.643286,6.9700074
12.758101,-0.76289576
1.0304294,12.257504
0.11620565,8.235618
10.598045,-3.3366873
8.78544,11.809529
12.537824,7.6337748
2.2123673,-6.778712
0.08393127,4.9052877
2.1602511,8.50956
12.227351,-5.612173
-0.23626848,-3.1290739
0.12703614,6.5801783
8.736139,-5.5339265
-0.82646173,4.1487308
9.210689,11.976799
10.806184,7.701867
10.840215,-6.671144
13.138122,-5.4810276
10.454594,-2.7540696
11.276727,-1.7481955
13.69759,6.4039135
0.6348249,-4.0609717
13.242072,-4.71951
7.776054,13.812524
1.8379515,-0.8909686
15.05892,0.044783447
14.397412,-2.3791597
12.856406,13.097485
13.855596,6.326895
15.04629,-0.21756269
7.64817,14.311026
-0.20447378,-1.3074383
13.056707,-1.3377032
12.457327,11.364209
0.12993947,5.659375
-0.009203322,7.0921617
7.4375243,12.003299
1.9262887,13.039068
14.063475,7.5912476
8.63018,12.294247
0.7551483,5.41391
0.050577234,6.390756
15.903063,2.9230232
0.3217074,9.894805
5.5160275,14.519911
3.0693974,14.234989
11.503232,-5.9712796
9.782487,15.12283
10.407378,-6.6054444
13.120091,-4.4532385
12.288386,9.190795
7.6207676,14.002625
10.968517,1.8081788
12.695764,11.181165
12.711569,-1.5411501
11.076186,9.853456
11.347047,-4.290871
1.728198,-1.7507004
8.453088,13.169541
13.628007,9.368907
3.931945,13.175982
9.37075,13.461858
10.290145,13.176783
-0.8645796,4.1567016
-0.052789774,9.65327
0.026789103,2.0082376
10.194741,-7.379857
8.197851,13.66919
0.25778487,4.0281906
15.4560795,9.483481
4.5848265,12.836597
-0.39319307,1.593135
13.760561,6.3924456
11.675339,-7.175171
15.151928,6.4685335
8.994989,12.074959
14.500688,-0.37723568
12.638239,-6.8483086
14.988507,7.7376595
5.415237,14.584649
0.8182396,9.386949
11.301792,-2.8637002
7.2400274,14.011166
0.24399579,0.285916
12.9718075,8.535679
1.9559704,11.599261
0.8668906,6.665118
12.334313,2.4901297
0.23562013,3.5013843
0.91121435,4.416674
10.716502,13.629685
-0.7003658,0.67736286
0.12434241,1.9750878
14.80544,0.19930437
11.5332775,12.367348
10.069518,-7.2647953
2.036409,-3.147453
9.080968,14.303064
3.6241357,14.453457
13.137627,-6.050465
13.290025,-1.9197551
0.6200786,10.649101
14.462561,7.4944544
0.19980246,0.36836416
15.247231,-1.6579578
12.576098,-6.5211883
-0.6259868,0.3605463
1.0487387,10.28668
0.39587715,7.077586
6.8149724,15.076802
13.841357,7.576769
0.32607043,-0.41285956
13.42178,2.5495772
11.462092,0.70667446
1.1705239,11.425145
11.078525,1.220295
12.311829,-0.6915198
9.09201,14.064682
16.197361,2.44828
13.701322,-2.4697745
11.07174,-1.2911338
13.276865,-3.5100093
10.478955,14.07925
0.9325287,1.7967029
5.8601723,9.526832
12.90038,-0.5896481
7.2541275,14.709773
2.4788976,8.554356
11.189645,2.1064618
10.385927,-2.8929782
0.9626795,-1.3238581
-0.74458617,0.6643171
10.29411,9.973704
14.285311,9.5986595
13.161462,4.7136784
15.044943,1.2857231
12.061159,-5.209396
8.596792,12.165558
12.7317915,13.284742
1.3143258,-0.98139155
12.352683,-2.1303754
15.897695,-0.43762773
-0.33735567,-3.3844397
2.0125234,-5.6842604
4.1613264,12.079097
1.0256408,9.798965
13.190852,-1.3836641
1.9777544,-4.5377812
8.547904,12.99564
13.464306,-3.428184
1.8756058,7.5080843
11.238315,7.773174
13.106268,8.9797735
9.613386,14.348342
5.6679063,10.90803
1.9025177,-2.910852
2.775255,10.5150795
13.101512,-5.6876736
15.806877,1.2454058
13.89407,-2.6840014
10.510261,7.7915792
10.366743,9.213076
1.2599515,11.108435
0.72822154,6.9531627
10.730572,-5.935932
8.122236,14.426109
7.837753,11.872454
12.098264,12.854708
0.37837282,2.2734733
3.1579728,10.268441
1.6675948,12.022783
-0.09642246,-3.420177
12.926021,0.068499975
9.614488,-4.8800063
4.9586616,13.975097
14.139257,-2.8545835
0.46468633,8.92979
8.628213,13.393721
1.3526261,6.7586803
1.5199853,12.370516
15.639512,1.2127734
11.391802,1.0617001
15.076282,0.68485594
14.086364,-1.4101511
13.698158,-3.1744497
13.851433,-5.1788507
0.74258435,9.036091
-0.3124895,8.503379
12.06428,8.9101925
10.077858,-7.107675
8.703443,11.779444
14.724939,-0.7956608
14.019236,1.9406031
8.318366,15.176298
10.109841,-6.0533037
15.8173065,-0.22781475
12.442487,5.176056
10.449127,10.307975
4.9819293,11.535562
2.1149907,-7.9072742
5.186073,12.010669
8.977586,11.715245
8.86861,-7.0279255
13.043972,9.183335
0.38303807,2.4604418
4.1757164,14.389273
12.514743,9.478087
10.568365,14.747066
13.362082,6.10921
11.472138,-5.1017966
10.509977,14.384238
6.7858324,11.753679
13.255314,11.417169
9.726739,14.09228
8.847793,-6.9875374
-0.50901324,6.7995687
15.614896,9.107137
14.505994,8.992457
10.368476,13.572879
1.6428336,12.119967
6.873265,12.310244
6.4010744,11.01157
0.70916903,9.555121
10.10669,13.260574
11.37268,11.213571
1.0845869,-5.744537
14.205478,10.9841
7.140805,13.268579
9.923065,-6.582545
2.4496477,8.515155
12.529699,6.7402067
10.4482565,14.019911
5.779663,14.095981
11.363449,10.182265
13.176967,1.6891476
13.08475,0.0830948
14.645097,5.498119
13.107532,5.2810645
1.1087112,10.292708
4.47727,10.923601
8.502183,-5.368995
15.513225,4.990898
2.3681183,7.656848
1.5615437,6.89739
0.22863103,3.776382
-0.27759546,-1.5985622
14.378712,-2.2133584
13.119691,-5.1962056
11.65319,10.973856
12.03786,-4.8638806
7.404256,12.011503
9.379849,-7.30887
13.432047,5.2188735
13.022045,-0.48461634
11.7702,-4.722119
2.5790944,10.48488
5.459756,10.154914
14.285744,8.897832
12.550074,13.029025
11.602371,-6.9024787
9.839791,-5.5328064
0.0894752,8.844252
4.849228,12.494029
9.745845,12.378756
11.312044,-2.1123984
-0.09576232,-2.7468286
12.988831,-3.6845348
13.71397,2.1778202
-0.055026885,9.890725
5.0190864,11.050738
11.96794,11.32865
6.088566,14.761655
11.870862,-4.843712
0.17433292,5.598893
15.462629,9.3024025
6.746599,12.440967
13.667244,9.834293
10.841729,13.579134
3.9702365,12.40618
13.653764,-5.269746
14.284666,-0.75105715
9.220749,14.505678
-0.88648254,3.7856727
-0.46639928,4.380554
11.460822,-6.605245
5.482698,13.056955
15.1108465,-0.323843
0.75466603,1.8895973
1.2173337,-4.472835
0.9471367,11.899394
13.7738085,1.4134574
12.076339,-3.7324834
1.7571026,9.508734
12.960879,-2.372632
1.981139,-6.9097633
9.431614,13.172626
3.3503196,13.513607
15.599241,-1.3051162
6.926812,11.448243
11.407403,-4.8410754
13.996243,-2.0030377
3.5075061,11.721505
1.6356485,-3.0254145
13.4146185,-5.0936427
13.834723,8.544549
0.77631307,-2.9208417
14.008633,3.5990252
8.863647,-5.465887
12.892532,7.4595485
9.020016,14.425678
2.0538614,-0.7604424
2.8791459,13.343208
9.722448,14.747623
11.871456,-6.774358
0.43076873,1.9856179
1.4551306,9.149576
1.5716193,12.18365
2.2768788,9.236911
12.105601,11.609809
1.9841354,-2.5865834
14.200421,7.6636705
7.6042013,13.077973
10.297005,10.06258
14.494217,7.584976
6.642437,12.685249
2.0574768,-2.9495687
1.5995375,7.086425
14.048302,4.6379538
0.5131876,-4.8272343
0.16758035,-1.1110042
10.929301,14.574077
11.761683,10.859275
11.295322,10.985645
14.424335,6.216725
3.4309218,10.294607
5.8894243,11.460413
15.799404,-0.17227803
7.006427,15.043829
10.539677,10.092065
2.2644129,10.558365
1.1022067,-4.329733
14.36702,8.213946
4.3818502,10.4327965
8.741956,-5.460354
14.263335,4.958599
5.1720715,13.316567
5.4750323,11.733134
13.700111,2.529707
14.172769,7.71607
9.229019,11.586355
14.035619,-3.3283932
-0.55510074,9.061354
0.1345756,9.113287
10.705197,-3.4617388
9.9229355,14.022304
1.219882,9.150628
13.951107,3.600663
7.656287,11.787819
15.536471,0.13539004
11.279765,-2.0738158
10.210771,9.7661085
-0.5162357,6.252717
6.678099,14.6244
9.774108,13.870402
9.671317,13.229508
6.1175046,10.715766
15.095199,4.3772144
15.314997,1.0302819
13.213495,-4.13395
13.481043,-2.4201581
1.5437769,-1.3969038
1.5696179,8.64001
10.055868,-5.414243
6.149005,13.127812
3.4224002,13.668587
12.069083,-4.878408
0.69214076,8.103603
4.5455055,14.05735
12.1141405,-1.6605599
6.900766,11.469835
4.6745415,13.419825
8.971305,11.5357485
15.383738,-1.7679367
2.480017,8.532223
7.968571,13.004388
12.87508,13.139328
6.869565,13.937449
8.7687235,13.176317
7.6014833,13.563083
12.474337,9.071163
0.00216336,3.2703264
13.176135,0.39010677
-0.6816875,1.9758555
11.111104,-5.94381
12.8033905,8.976458
0.02378752,-2.6920671
10.805259,13.777045
10.846592,9.97315
15.559492,-0.18441544
12.323136,9.060819
3.6069067,13.118579
13.301933,-5.8461404
10.747137,10.655457
0.48428583,2.4869018
9.664285,-4.072224
-0.22021247,4.3108892
0.8428866,8.492059
14.488624,0.34735665
14.690914,-0.34289905
0.40978086,5.0564685
15.63075,2.50734
2.491394,8.177269
6.896683,15.027363
1.6607078,-2.5206826
14.102395,4.810607
10.974866,14.458985
3.8189006,13.082555
5.6953516,9.609166
14.772084,2.8003035
6.872993,12.368009
1.9616804,-4.243167
0.5495622,-2.821495
11.196614,9.781963
6.715372,11.543691
12.993937,9.919533
2.7626464,10.946487
0.10583479,7.0212097
10.173896,12.428041
4.0635805,14.453085
4.126066,12.224385
0.62130576,5.7682357
14.2030525,8.583516
9.063699,-6.4241447
11.119847,14.808675
1.2719257,-1.6145666
15.001233,-1.2919021
12.712518,-5.813068
10.370627,-4.4699025
6.52587,14.873651
9.017694,13.945421
12.758631,10.426863
6.959951,14.777463
-0.03402069,5.963474
12.468866,-3.9614196
4.6569505,10.85272
13.112649,9.403768
13.483995,-2.0050542
6.116817,10.804682
13.927361,12.061845
10.166811,12.384761
9.6934395,-3.7270877
12.290227,-1.5249728
15.9213505,-0.35629162
0.55210775,8.332894
11.41688,-5.701207
3.643137,12.400631
1.9536906,12.905661
12.836932,-5.4145694
1.567742,-6.5366235
2.5976193,11.231128
14.159735,-2.329795
14.201012,7.5928187
0.23565713,9.475892
13.902572,8.07525
14.571473,9.414996
7.8249216,12.05403
7.5268636,12.977846
12.614472,12.023704
13.622308,-5.304854
11.21183,-6.147484
2.1130233,12.3885765
2.1641536,11.636816
15.11496,2.4377084
8.99762,13.678166
-0.300831,10.0204935
13.460372,5.900614
15.486248,4.688936
8.26727,13.772448
9.341736,13.908883
9.591267,13.818207
14.509695,10.495406
14.324245,-1.3714054
14.104312,4.5431085
-0.65074086,1.9864941
8.245297,13.910098
4.720175,11.477635
8.875688,13.968061
11.723384,-2.801466
8.299123,14.929454
15.827189,2.3186204
13.9135895,2.4890888
13.049541,4.5418873
14.759813,1.3301418
13.93917,4.0945606
3.3123856,10.33058
1.112059,-2.793244
12.951757,8.184928
1.1402082,-1.5531987
11.648068,9.0937195
0.099900514,4.017166
12.675645,1.3549801
11.338785,2.5844083
13.451199,-5.896763
15.409665,8.925366
3.071458,13.274289
13.368589,0.38226435
11.237188,1.903867
13.857696,11.208851
1.0428383,-1.7340896
2.2302008,-8.131038
10.137176,-5.344465
12.91828,-1.3970393
1.0346991,10.256638
11.853671,12.23308
14.152141,-0.8061749
15.091386,4.5521803
11.350168,-4.73043
7.507472,12.745094
8.596463,13.300529
1.3808529,8.233157
9.572385,-4.970096
11.626287,-2.5689855
2.8576567,12.591999
0.062223643,4.355157
0.32893217,9.496721
0.020148769,7.18718
12.927392,-5.6590486
13.878286,-0.965861
2.68698,11.004038
13.723374,-1.9431318
0.28258973,4.3928366
13.750771,-1.7178599
9.297234,13.599311
15.19859,-0.4473659
9.964247,-5.238081
14.251284,5.2568784
0.31925398,6.499484
13.378874,-5.7555537
14.063506,3.8064566
13.766059,3.7617326
11.739017,-5.5572176
11.451748,-2.6130376
1.6511209,9.029606
13.406061,2.6014698
14.813708,-0.518476
1.7407528,-3.4469807
0.8177083,-0.19118033
0.38865083,7.064254
5.288438,11.296848
11.532352,-1.6823952
9.143349,13.636673
9.393748,13.074248
1.9827443,-4.552589
12.85721,1.2349212
12.429716,3.0017622
13.247723,-1.2134283
11.84591,-3.6903234
1.5697274,-6.6802416
8.922361,12.032131
11.138059,8.230447
12.815035,13.342601
-0.075114585,-3.2327065
13.922023,10.940103
10.603751,10.11424
1.3536242,-2.156351
1.1063989,11.453153
12.553366,-4.0764217
3.1104612,12.77859
13.1006,13.212586
-6.438956,4.055381
4.8217025,10.903623
4.304278,12.751076
1.0026613,-1.4584246
11.2604265,-3.5603724
8.669673,-4.938439
13.175961,-3.8682058
-0.30447564,-3.4466777
1.9842242,-5.4106054
-0.13295875,4.3956203
1.3512306,-1.431607
1.7836847,-5.9443684
10.476884,12.130967
1.8298036,9.10959
16.174921,2.0298865
14.972554,6.4653955
-0.107001044,5.9035773
0.98822284,1.9549057
6.5787287,12.524683
-0.016841637,10.368279
2.444135,11.143094
14.390411,6.294515
1.8364633,-7.1105657
1.8994642,-5.463217
12.35031,-4.0542564
0.9734575,-3.2779467
3.0174997,10.227001
12.865815,10.047561
1.8391405,-4.0037065
11.936825,-6.615233
15.319469,4.7819543
11.835534,-4.107972
0.64817476,9.468281
9.736155,14.362617
2.3007135,9.279369
12.904405,0.040249344
3.7084763,13.118474
14.193423,8.425763
13.342355,7.787087
11.652757,11.553566
14.47594,1.0351218
1.2951876,9.020728
10.181982,9.510688
3.497903,12.6598015
13.192113,3.2974324
13.429882,8.325652
9.63722,13.765101
8.030045,14.947075
9.198504,15.427286
0.6057708,-3.8433578
15.429553,9.527873
0.67945296,7.863245
0.12480244,2.5654776
1.4670165,9.980264
14.5371275,4.617578
11.660072,13.790695
13.208103,2.4862256
10.339913,12.163699
1.7144911,-2.8891246
11.584005,-2.5503976
-0.4237274,9.654653
1.9243338,-2.3914998
9.69472,-6.29296
3.385531,10.302655
13.400725,0.28570104
9.664019,13.69396
0.21134615,9.916007
15.838598,1.1106385
11.27813,0.94264287
0.6495649,10.421636
1.5002946,8.435917
0.039890297,2.1632755
13.057239,3.5006683
1.5105628,12.416889
-0.15892094,10.05748
0.38975936,-1.74047
11.605294,10.832748
7.234925,12.348814
11.164301,-4.00218
0.7740081,-1.2361656
-0.80488354,2.2627873
12.885653,13.2802925
10.295689,15.052475
14.399493,-3.5476084
-0.36849242,9.375938
8.910629,-6.8340034
12.267665,-2.1936495
14.010154,10.945241
13.841121,-1.8102691
12.18589,13.521721
6.8877573,14.025075
2.39781,8.292336
3.9216173,12.249053
11.033866,-3.5003812
14.714681,0.3430112
10.816719,-3.9092171
8.454927,13.776907
12.519201,-3.9341755
13.909313,2.983196
15.331261,0.58070475
14.893119,4.446234
12.231584,-6.584012
11.809697,-5.6367006
12.965051,-2.3083382
14.409791,0.59158677
6.0871105,13.593368
6.3719635,10.383998
-0.55337477,6.8016863
11.484773,13.570948
10.593472,-5.4294276
13.8362255,4.498028
15.125604,1.2806857
9.706452,12.45497
13.082806,-1.4353524
-0.71001804,6.642769
12.409382,8.98418
4.18043,14.229231
9.544259,-3.8534567
12.50904,9.5407095
9.448079,13.193858
10.969913,7.9742093
7.9696994,13.2862835
12.737681,9.717361
10.979396,10.9235935
1.4608111,-2.162694
1.2610364,1.5117711
10.357353,-2.9146862
12.117501,9.021914
9.4121475,14.557363
9.402864,-7.3272142
11.303284,-3.7960835
13.209264,-0.60046905
-0.6933412,5.575929
12.526271,-1.589626
7.8287044,13.294939
0.9728879,-1.4930686
15.197641,-2.05539
12.905682,12.177328
11.311622,-6.510982
7.3619466,12.901072
14.344047,5.751737
9.964004,-3.336782
10.92582,13.365242
12.6089945,-4.1869016
14.519667,-0.22871411
12.190836,-0.04409845
13.946738,-0.74422586
-0.059384722,9.495434
14.368879,-3.434351
13.708842,-5.217636
11.237671,8.579684
13.377882,11.392026
1.939819,-7.637291
-0.29850367,9.994856
13.177622,2.3502932
6.8213005,13.816735
14.699328,7.4901624
9.98058,14.953423
9.094902,-5.4348536
12.440424,-3.9017437
4.012007,13.543827
13.857471,0.3579998
0.5594604,-3.1925488
13.519632,-1.984423
15.187406,1.1121126
9.892965,-6.9503074
8.822612,15.073202
1.4692287,12.105996
10.381525,14.867886
3.1352837,10.286901
13.766981,5.1415153
13.647542,9.218008
13.445484,9.692472
10.975752,14.393032
13.928551,5.111132
1.0912449,6.674109
12.865969,-0.77680683
9.624,12.322873
8.982966,11.716675
12.639856,1.7866958
0.67922026,7.573242
10.609026,15.024489
1.6477958,-5.9530993
8.620677,13.354187
11.9596615,-2.0322733
12.017195,12.1986475
14.905469,4.784098
1.505145,11.614786
4.9634013,12.449214
9.39898,-7.047256
13.235693,-2.2256458
-0.136413,-2.5712247
12.189206,-3.7614932
12.588787,-1.4809772
13.876101,2.5501168
9.630953,15.413482
8.849368,-7.0169535
5.082843,11.040094
14.330439,7.70209
13.721023,5.5569587
9.246497,14.502125
8.870999,14.044745
11.635397,-4.58686
2.0914793,-6.0908923
9.289342,-6.6913366
13.4146385,-4.8397465
1.3686427,-2.8566446
1.005077,12.162327
12.140452,-7.040281
14.88486,7.496873
14.850635,-2.161359
12.039308,-2.663443
0.20242646,4.353876
15.793433,4.0607686
0.2835577,3.4345477
9.755123,13.07273
12.908177,9.786241
-0.21592827,4.647685
-0.19892722,4.6622314
11.270378,10.777978
9.418416,-4.3131785
10.717294,13.431538
5.84541,9.517628
13.95715,4.0459023
12.687367,10.206408
9.28881,15.328188
13.243327,-0.023796834
-0.2644065,-1.6479951
2.017485,-6.63242
12.162556,12.822795
10.24473,-7.388711
6.538528,11.89239
1.6356331,-3.5237393
6.0749245,9.777131
4.5026536,12.09097
14.722034,4.3455987
13.837441,3.6391847
1.7183456,-1.7871263
4.2606397,13.180946
14.704967,10.866354
1.9231018,-6.9421844
13.909118,-1.8488864
12.985874,11.849801
15.4497595,8.902568
15.300651,1.0978503
14.185546,-2.8485696
10.819441,14.883185
5.3248625,14.516289
1.7372309,9.68876
-0.3339398,0.46211398
15.345974,5.1634235
11.794326,-1.8901206
6.2770658,14.258853
10.118051,-7.26226
14.878613,0.4167009
11.143793,10.041695
0.7930655,6.066124
3.0541902,14.036983
1.3912507,10.846194
11.67865,-4.8029013
7.8626027,14.776851
10.2137,-7.3532734
12.460235,5.1857853
2.4189842,9.091773
7.2198358,11.075941
10.2959175,13.461937
6.583716,15.068392
15.159894,2.4468358
11.172797,9.890387
10.122632,-5.427699
3.2399929,13.86579
8.349123,13.77532
15.62018,-1.2562498
9.265087,15.484804
2.0300326,-7.873026
14.703049,2.0323079
13.062394,12.965732
11.59334,-3.229716
1.560589,-6.573718
-0.43357864,1.0385352
11.402443,-3.2636297
8.825053,13.018723
1.3713771,-0.7343783
4.469744,9.792961
12.376335,11.608433
15.928943,1.1940343
9.961798,-3.193368
1.4710569,-1.4834465
-0.8420082,3.6992345
13.0165,9.85515
13.009452,-0.17645322
9.476025,12.830434
-0.8773535,3.511609
1.323766,-1.5565821
7.647366,13.897404
11.229957,14.05641
11.555146,-5.9587636
11.823728,6.8919563
10.28019,9.522355
14.797168,7.591551
1.6850636,11.219545
12.941396,11.769366
4.534878,10.844132
15.583724,9.0641165
15.992938,4.2794876
7.4940777,12.393039
9.00912,11.891689
4.5334005,12.62584
12.251858,-3.3313932
4.274432,11.741036
-0.6345107,0.68673205
14.128898,-1.3664116
10.667137,12.629944
0.8400162,-1.0867771
15.039945,2.6160648
15.348765,1.0256126
2.4055088,-7.5821414
5.1501656,13.460286
12.1693,4.496895
15.689696,-0.10989722
14.6094475,2.7279682
15.942567,0.035595365
-0.42312148,4.412369
1.954984,11.249243
1.6439699,12.094534
7.995443,14.913203
10.99221,-6.8252206
12.051646,-3.89019
13.305691,3.3049254
14.035691,2.6308327
11.287583,8.215513
12.642297,13.143782
15.924446,-0.24398997
4.984424,12.146964
13.617209,4.098404
8.53667,12.382657
-0.3439135,8.422488
11.849432,-3.4094105
12.467583,-0.69800293
1.8546282,-7.43144
12.835508,13.174967
11.975953,-3.6951435
16.14433,3.5158901
12.17204,13.079133
13.154479,-5.18499
12.942265,-4.976688
13.660443,9.259983
6.636612,13.479938
9.3282175,13.993804
1.9744714,-7.670474
4.5051875,13.653602
12.026088,-5.1378694
-0.85844195,4.0922723
14.150881,7.59853
0.95324486,9.395322
4.964804,11.671968
15.202723,2.4693644
9.313978,-7.1912894
12.2649765,-7.133321
13.30596,10.737531
-0.23722431,9.884188
12.482485,3.474388
1.6136777,0.05807551
11.718941,11.054335
11.872045,-6.95791
11.355261,11.917711
14.025836,3.5657027
14.164496,-0.64399743
11.856798,12.685926
14.374663,3.7855315
14.0917635,2.9550793
13.363654,8.465785
8.802604,13.731313
-0.20396826,6.418775
8.835901,-7.0040884
6.7764325,15.160927
0.8711691,1.0024078
12.756456,-5.7134514
3.949186,14.116153
12.128861,-2.8879454
-0.50939536,9.6877365
2.862764,10.301085
0.29723492,4.373029
10.50572,13.61016
12.813596,9.574495
0.21635363,1.9646455
2.190885,-4.262828
11.295231,-1.2026131
13.233836,8.927309
2.4478862,8.2893715
-1.185801,6.2515955
1.4281002,9.924244
13.151864,13.110727
15.0645275,9.350619
1.4111433,-4.047847
12.517781,-5.459727
-0.044572942,3.799976
12.930109,9.91962
11.465163,-6.59557
1.2290796,-3.9117153
15.430537,8.8659935
12.507237,-0.88294643
3.352837,14.042995
12.84633,9.120327
1.9465048,11.617225
13.026052,-5.8228254
9.88066,15.030005
14.930258,4.766754
13.645358,5.78255
5.596831,13.093741
-0.57610196,6.771743
13.778412,-3.699436
0.9848173,0.40469533
1.5146185,11.2067375
14.662065,-2.134035
12.584269,13.40575
14.43722,4.984655
14.50351,8.280799
1.1873324,8.72741
13.734315,-1.8855826
-0.42757344,8.382234
1.8084425,-2.6297693
13.895605,2.9636648
-0.31531483,-3.3361554
1.4590828,-3.9408863
14.647588,-0.046591084
14.2736225,5.5840044
1.0136508,-3.58996
-0.06375634,6.3766713
0.7880775,9.9319
1.395986,11.899911
10.591459,-5.9180036
5.5456157,14.395693
7.8952217,14.217864
1.3421683,8.827625
13.139527,10.0779295
2.225493,7.8998766
14.8371315,6.8065968
12.167801,-5.0326824
0.52593416,6.318368
13.461048,4.673311
7.8665986,13.291179
0.64110434,10.568555
12.060874,-2.742781
11.510081,-4.705544
1.8783165,11.606578
15.078629,-1.6003449
0.40050894,2.4411757
9.275646,13.018256
12.082859,11.621188
15.095221,-0.26305997
10.379251,15.178416
6.5693445,13.207659
1.3311325,-3.2843196
0.14926273,-4.2541795
13.869861,3.6919773
4.1873045,11.895689
15.394106,-0.011278999
8.182259,13.282245
14.56976,0.6736833
14.289762,8.548445
7.7272506,12.065112
13.538415,-4.1164856
1.6965497,9.610428
15.32387,-1.2802056
-0.039844695,2.4599175
-0.047223814,2.615264
2.1967041,-6.9357033
11.849942,11.046945
11.254755,-4.5356
15.061999,-0.9715413
3.693314,11.713304
14.331098,4.8245115
3.510329,11.245133
12.657871,-5.0303164
15.360385,-1.3482267
13.795292,5.367323
6.789896,9.840865
16.18673,2.3482707
-0.53862196,0.42489156
10.322106,14.833362
14.46808,10.929342
7.5780525,13.990181
0.6028794,-3.7345202
3.9238505,11.006493
13.75221,5.1106863
5.520237,14.626148
12.540338,10.260099
9.32181,-4.508835
11.712619,11.655022
-0.46154132,6.17302
9.199818,15.40209
14.925803,-1.0380137
14.788492,7.5727043
13.928108,-2.0678902
5.5647564,12.296807
6.403103,10.789003
1.2200565,11.218989
0.073463604,7.1665735
13.941726,4.381107
1.5705783,-1.4703555
14.443071,2.0439248
0.05125451,1.3048593
12.0931425,-6.6678114
15.464779,2.3903944
12.736348,6.9994655
15.216092,5.177587
9.519093,12.956003
-0.15498333,5.630806
3.221364,10.34907
14.13783,4.9699736
14.011848,3.4476676
14.0700865,9.938273
15.313159,0.47390336
-6.423022,4.070655
14.561182,11.047811
15.854448,5.113088
6.386213,14.792125
12.513672,10.328752
15.71192,4.296605
9.145519,14.662053
14.803323,7.374852
7.6126013,14.110128
12.134512,4.7200336
1.0036861,1.9872625
5.0169663,13.295558
6.303257,14.14994
14.563108,-1.8667003
-0.58791476,3.6194484
2.2964826,12.980127
6.7480464,13.235314
15.783699,5.036577
2.0531504,-4.3681397
9.325404,-4.8324604
2.1410635,-7.8088417
11.551769,-2.4481921
12.766764,-1.5742688
13.12471,11.518133
